datetime,rainfall_amount,wind_speed,relative_humidity,air_temperature,shortwave_global
30/04/2014 09:00,0.7,1.22,100,3.49,12.65
30/04/2014 10:00,1.5,1.31,100,3.43,22
30/04/2014 11:00,2.6,1.24,100,3.4,28.39
30/04/2014 12:00,1.2,1.23,100,3.3,84.21
30/04/2014 13:00,0.7,0.78,100,3.68,157.8
30/04/2014 14:00,0.4,0.93,100,4,187.62
30/04/2014 15:00,1.3,0.46,98.7,4.02,138.53
30/04/2014 16:00,0.8,0.57,97.33,4.29,175.47
30/04/2014 17:00,0.4,0.82,99.67,4.49,152.53
30/04/2014 18:00,0.1,0.65,100,4.66,141.93
30/04/2014 19:00,0.4,0.76,100,5.09,103.88
30/04/2014 20:00,0.1,0.42,99.35,5.07,50.98
30/04/2014 21:00,0,1.32,98.65,4.63,7.79
30/04/2014 22:00,0.1,1.92,99.25,4.1,0
30/04/2014 23:00,0,1.82,99.05,4.06,0
01/05/2014 00:00,0,1.96,99.28,3.8,0
01/05/2014 01:00,0,2.01,96.72,4,0
01/05/2014 02:00,0,1.88,97.23,4.24,0
01/05/2014 03:00,0,1.5,98.03,4.17,0
01/05/2014 04:00,0,1.76,95.53,3.97,0
01/05/2014 05:00,0,2.02,97.15,3.81,0
01/05/2014 06:00,0,2.23,97.45,3.41,0.06
01/05/2014 07:00,0,2.44,97,3.2,9.61
01/05/2014 08:00,0,1.97,94.5,4.07,71.56
01/05/2014 09:00,0,0.67,84.97,6.09,267.43
01/05/2014 10:00,0,0.64,78.3,8.22,496.6
01/05/2014 11:00,0,1.15,72.63,8.6,410.93
01/05/2014 12:00,0,1.64,70.6,9.28,501.9
01/05/2014 13:00,0,1.73,68.53,9.92,556.83
01/05/2014 14:00,0,2.41,57,11.54,1000.38
01/05/2014 15:00,0,3.45,55.16,11.57,902.5
01/05/2014 16:00,0,3.23,53.34,11.45,737.83
01/05/2014 17:00,0,2.29,59.88,10.33,315.07
01/05/2014 18:00,0,3.16,58.59,11.05,462.43
01/05/2014 19:00,0,2.17,67.44,9.81,189.25
01/05/2014 20:00,0,1.8,81.36,7.41,27.5
01/05/2014 21:00,0.1,0.97,89.12,6.4,4.55
01/05/2014 22:00,0,0.83,92.75,5.88,0
01/05/2014 23:00,0,1.22,94.5,5.63,0
02/05/2014 00:00,0.2,0.82,93.3,5.63,0
02/05/2014 01:00,0.1,0.18,97.15,5.41,0
02/05/2014 02:00,0.4,0.16,97.47,5.3,0
02/05/2014 03:00,0,0.25,97.05,5.13,0
02/05/2014 04:00,0,0.5,98.53,4.93,0
02/05/2014 05:00,0,0.2,100,4.55,0
02/05/2014 06:00,0,0.29,100,4.55,0
02/05/2014 07:00,0.1,1.06,100,4.39,2.93
02/05/2014 08:00,0.3,0.78,100,4.19,10.69
02/05/2014 09:00,0.6,0.94,100,4.24,33.88
02/05/2014 10:00,0,1.04,100,4.46,103.84
02/05/2014 11:00,0,0.82,100,5.28,247.43
02/05/2014 12:00,0,1.22,98.42,6.79,318.02
02/05/2014 13:00,0.1,0.99,86.97,7.88,252.43
02/05/2014 14:00,0.7,1.16,81.03,8.14,227.85
02/05/2014 15:00,0,0.88,76.64,8.41,201.03
02/05/2014 16:00,0,1.58,72.46,9.2,436
02/05/2014 17:00,0,2.7,79.93,8.51,347.48
02/05/2014 18:00,0,2.73,91.15,6.79,94.5
02/05/2014 19:00,0.5,1.65,98.12,5.06,22.84
02/05/2014 20:00,0.1,0.78,93.3,5.33,33.54
02/05/2014 21:00,0.2,1.05,93.7,5.05,4.38
02/05/2014 22:00,0.1,0.61,100,4.68,0
02/05/2014 23:00,0,0.5,98.65,4.49,0
03/05/2014 00:00,0,1.54,96.83,4.11,0
03/05/2014 01:00,0,2.08,97.15,3.5,0
03/05/2014 02:00,0,1.37,95.53,3.98,0
03/05/2014 03:00,0,1.81,91.5,4.09,0
03/05/2014 04:00,0,2.14,86.21,4.72,0
03/05/2014 05:00,0,3.1,75.38,5.79,0
03/05/2014 06:00,0,1.46,80.61,5.25,0.14
03/05/2014 07:00,0,1.62,87.6,4.65,23.14
03/05/2014 08:00,0,1.32,77.37,5.78,100.8
03/05/2014 09:00,0,1.48,73.66,6.85,324.23
03/05/2014 10:00,0,4.41,64.69,7.84,477.52
03/05/2014 11:00,0,6.32,63.07,7.63,539.55
03/05/2014 12:00,0.1,6.3,57.83,8.33,586.7
03/05/2014 13:00,0,6.38,56.78,8.19,471.83
03/05/2014 14:00,0,5.93,55.06,8.76,579.9
03/05/2014 15:00,0,7.32,50.87,9.3,768.58
03/05/2014 16:00,0,8.2,49.17,9.51,828.3
03/05/2014 17:00,0,7.77,50.1,8.94,584.7
03/05/2014 18:00,0,8.21,49.68,8.57,537.25
03/05/2014 19:00,0,7.52,52.42,7.76,350.48
03/05/2014 20:00,0,6.22,51.7,6.81,118.04
03/05/2014 21:00,0,6.26,52.47,5.32,15.91
03/05/2014 22:00,0,6.45,56.52,4.46,0.31
03/05/2014 23:00,0,6.63,56.86,3.88,0
04/05/2014 00:00,0,5.89,59.15,3.47,0
04/05/2014 01:00,0,6.05,59.17,3.08,0
04/05/2014 02:00,0,5.4,60.09,2.67,0
04/05/2014 03:00,0,5.42,59.14,2.4,0
04/05/2014 04:00,0,5.67,61.56,1.95,0
04/05/2014 05:00,0,4.95,61.26,1.61,0
04/05/2014 06:00,0,4.41,61.28,1.43,0.28
04/05/2014 07:00,0,4.22,60.87,1.42,9.61
04/05/2014 08:00,0,2.88,58.56,1.36,20.3
04/05/2014 09:00,0,0.94,59.06,1.95,282.05
04/05/2014 10:00,0,1.01,50.34,4.61,551.25
04/05/2014 11:00,0,2.24,46.09,6.07,712.55
04/05/2014 12:00,0,2.89,40.47,7.59,838.65
04/05/2014 13:00,0,3.17,37.94,8.99,916
04/05/2014 14:00,0,3.81,39.76,9.85,937.75
04/05/2014 15:00,0,4.09,39.26,10.51,903.5
04/05/2014 16:00,0,4.98,39.28,10.93,818
04/05/2014 17:00,0,5.1,35.17,11.27,687
04/05/2014 18:00,0,4.76,34.14,11.2,524.05
04/05/2014 19:00,0,4.26,33.53,10.98,341.2
04/05/2014 20:00,0,3.52,36.61,10.23,160.72
04/05/2014 21:00,0,2.87,43.92,7.49,12.08
04/05/2014 22:00,0,2.67,52.76,4.92,0.17
04/05/2014 23:00,0,2.55,51.16,4.37,0
05/05/2014 00:00,0,2.68,48.16,4.18,0
05/05/2014 01:00,0,2.69,51.63,3.43,0
05/05/2014 02:00,0,2.57,53.73,2.77,0
05/05/2014 03:00,0,2.94,54.48,2.24,0
05/05/2014 04:00,0,2.69,54.05,2.14,0
05/05/2014 05:00,0,2.82,53.63,1.92,0
05/05/2014 06:00,0,2.71,49.89,1.92,0.57
05/05/2014 07:00,0,2.15,48.3,1.99,13.45
05/05/2014 08:00,0,2,46.09,2.58,41.97
05/05/2014 09:00,0,0.65,43.15,4.56,283.55
05/05/2014 10:00,0,0.61,44.62,7.21,514.35
05/05/2014 11:00,0,1.71,50.08,7.75,681.12
05/05/2014 12:00,0,2.07,49.63,8.75,827.35
05/05/2014 13:00,0,2.39,42.69,10.21,910.25
05/05/2014 14:00,0,2.54,36.18,11.54,933.25
05/05/2014 15:00,0,2.33,35.18,13.17,894.5
05/05/2014 16:00,0,2.53,33.35,14.32,805.65
05/05/2014 17:00,0,2.42,33.63,14.82,682.55
05/05/2014 18:00,0,2.03,34.38,14.71,457.52
05/05/2014 19:00,0,2.21,34.17,13.69,261.2
05/05/2014 20:00,0,1.08,38.41,12.75,151.53
05/05/2014 21:00,0,1.79,47.06,9.88,15.29
05/05/2014 22:00,0,2.35,50.34,7.78,0.11
05/05/2014 23:00,0,2.3,57.47,7.24,0
06/05/2014 00:00,0,2.39,61.12,6.53,0
06/05/2014 01:00,0,2.34,63.02,5.73,0
06/05/2014 02:00,0,2.23,66.58,5.19,0
06/05/2014 03:00,0,2.14,70.12,4.58,0
06/05/2014 04:00,0,2.21,69.64,4.4,0
06/05/2014 05:00,0,1.97,62.64,4.57,0
06/05/2014 06:00,0,1.98,65.59,4.06,0.6
06/05/2014 07:00,0,1.82,64.42,3.63,14.53
06/05/2014 08:00,0,1.37,65.22,3.99,41.82
06/05/2014 09:00,0,0.92,61.57,5.22,287.61
06/05/2014 10:00,0,1.09,57.56,7.75,558.05
06/05/2014 11:00,0,1.48,55.75,8.91,623.83
06/05/2014 12:00,0,1.98,60.05,10.18,753.67
06/05/2014 13:00,0,2.65,55.82,11.28,759.02
06/05/2014 14:00,0,2.96,53.3,12.2,885.92
06/05/2014 15:00,0,3.05,52.73,12.84,606.2
06/05/2014 16:00,0,2.5,51.78,13.1,458.65
06/05/2014 17:00,0,1.78,59.68,12.65,334.5
06/05/2014 18:00,0,2.84,55.21,13.97,445.15
06/05/2014 19:00,0,2.2,67.86,13.01,273.15
06/05/2014 20:00,0,1.49,70.12,11.58,94.27
06/05/2014 21:00,0,1.81,77.81,9.92,8.61
06/05/2014 22:00,0,1.8,83.03,8.81,0.11
06/05/2014 23:00,0,1.76,85.6,8.38,0
07/05/2014 00:00,0,1.56,89.1,7.89,0
07/05/2014 01:00,0,0.57,91.88,7.51,0
07/05/2014 02:00,0,0.47,93.45,7.32,0
07/05/2014 03:00,0,0.56,95.3,7.02,0
07/05/2014 04:00,0,0.79,96.2,6.92,0
07/05/2014 05:00,0,0.49,99.78,6.51,0
07/05/2014 06:00,0,0.88,100,6.36,0
07/05/2014 07:00,0,0.42,100,6.32,5.34
07/05/2014 08:00,0,0.72,100,6.39,30.58
07/05/2014 09:00,0,0.74,100,6.5,43.88
07/05/2014 10:00,0,1.14,100,6.77,93.09
07/05/2014 11:00,0,1.54,100,7.08,128.92
07/05/2014 12:00,0,1.14,100,7.4,74.65
07/05/2014 13:00,0,2.31,100,7.53,123.35
07/05/2014 14:00,0,2.95,98.3,8.32,253.35
07/05/2014 15:00,0,1.78,98.12,8.08,161.98
07/05/2014 16:00,4.8,4,91.38,6.43,24.07
07/05/2014 17:00,0.7,1.39,98.4,6.05,92.71
07/05/2014 18:00,0.1,1.56,94.4,6.56,74.89
07/05/2014 19:00,0,1.22,89,6.82,133.72
07/05/2014 20:00,0,2.38,88.38,6.36,59.32
07/05/2014 21:00,0,2.67,91.22,5.69,14.49
07/05/2014 22:00,0.1,2.79,87.2,5.35,0.2
07/05/2014 23:00,0.3,1.98,88.15,4.81,0
08/05/2014 00:00,0.1,2.3,84.44,4.22,0
08/05/2014 01:00,0,2.51,82.36,4.39,0
08/05/2014 02:00,0,2.2,78.83,4.32,0
08/05/2014 03:00,0,3.2,77.97,4.23,0
08/05/2014 04:00,0,2.51,76.82,4.52,0
08/05/2014 05:00,0,2.21,74.73,4.49,0
08/05/2014 06:00,0,2.23,78.33,3.93,0.63
08/05/2014 07:00,0,2.14,75.21,4.08,15.86
08/05/2014 08:00,0,2.2,77,4.4,45.33
08/05/2014 09:00,0,2.16,70.73,5,262.6
08/05/2014 10:00,0,1,55.9,7.87,440.15
08/05/2014 11:00,0,2.12,47.89,9.21,625.65
08/05/2014 12:00,0,2.48,42.89,10.55,810.33
08/05/2014 13:00,0,1.8,38.63,11.7,913.75
08/05/2014 14:00,0,2.76,38.88,12.82,908.75
08/05/2014 15:00,0,2.03,34.5,13.63,748.48
08/05/2014 16:00,0,2.63,37.02,14.26,682.95
08/05/2014 17:00,0,3.1,42.69,14.7,734.98
08/05/2014 18:00,0,2.74,40.86,14.43,493.85
08/05/2014 19:00,0,2.71,45.84,13.78,326.2
08/05/2014 20:00,0,1.6,52.34,12.56,167.22
08/05/2014 21:00,0,1.31,62.89,9.97,19.97
08/05/2014 22:00,0,2.02,69.7,7.96,0.4
08/05/2014 23:00,0,2.26,72.88,7.25,0
09/05/2014 00:00,0,1.92,74.86,7.24,0
09/05/2014 01:00,0,1.54,78.28,7.08,0
09/05/2014 02:00,0,1.28,79.34,7.01,0
09/05/2014 03:00,0,1.34,82.08,6.66,0
09/05/2014 04:00,0,0.91,82.83,6.57,0
09/05/2014 05:00,0,0.78,84.83,6.34,0
09/05/2014 06:00,0,1.27,85.75,6.04,0.54
09/05/2014 07:00,0,1.23,84.83,5.91,17.85
09/05/2014 08:00,0,0.2,80.74,6.78,78
09/05/2014 09:00,0,0.54,80.14,7.79,185.43
09/05/2014 10:00,0,0.93,75.91,9.41,320
09/05/2014 11:00,0,1.79,68.74,11.06,618.12
09/05/2014 12:00,0,1.79,66.65,13.2,850.4
09/05/2014 13:00,0,2.16,58.24,15.21,871.1
09/05/2014 14:00,0,3.39,45.26,16.81,963
09/05/2014 15:00,0,3.52,42.21,17.57,852
09/05/2014 16:00,0,3.45,39.76,18.19,737.65
09/05/2014 17:00,0,2.99,44.48,17.43,543.35
09/05/2014 18:00,0,2.71,47.69,16.64,273.2
09/05/2014 19:00,0,1.72,45.94,15.48,114.62
09/05/2014 20:00,0,3.92,38.06,15.53,119.55
09/05/2014 21:00,0,4.75,39.74,14.32,19.26
09/05/2014 22:00,0,3.37,40.91,13.83,0.37
09/05/2014 23:00,0,2.11,44.34,13.06,0
10/05/2014 00:00,0,2.3,45.22,12.62,0
10/05/2014 01:00,0,3.66,46.93,12.25,0
10/05/2014 02:00,0,2.97,45.77,12.13,0
10/05/2014 03:00,0,3.73,49.25,11.41,0
10/05/2014 04:00,0,4.13,48.79,10.49,0
10/05/2014 05:00,0,3.02,52.47,9.42,0
10/05/2014 06:00,0,2.76,51.51,9.3,0.74
10/05/2014 07:00,0,2.49,52.39,9.25,12.7
10/05/2014 08:00,0,2.15,55.7,9.02,30.61
10/05/2014 09:00,0,1.69,53.73,9.72,305.67
10/05/2014 10:00,0,1.42,42.46,12.43,528.65
10/05/2014 11:00,0,1.31,39.67,13.62,556
10/05/2014 12:00,0,0.86,37.12,14.32,384.57
10/05/2014 13:00,0,1.91,32.19,16.25,992.5
10/05/2014 14:00,0,2.09,34.51,17.18,908.33
10/05/2014 15:00,0,2.1,42.17,16.47,453.92
10/05/2014 16:00,0,1.55,45.86,15.52,368.88
10/05/2014 17:00,0,1.1,52.52,14.98,302.12
10/05/2014 18:00,0,1.23,50.48,15.41,338.2
10/05/2014 19:00,0,0.93,57.43,15.05,204.3
10/05/2014 20:00,0,0.42,62.28,14.16,80.72
10/05/2014 21:00,0,1.5,61.48,13.39,13.04
10/05/2014 22:00,0,1.98,58.28,13.06,0.03
10/05/2014 23:00,0,2.43,62.3,11.38,0
11/05/2014 00:00,0,2.09,65.08,10.57,0
11/05/2014 01:00,0,1.93,70.31,9.73,0
11/05/2014 02:00,0,1.85,75.24,9.41,0
11/05/2014 03:00,0,2.06,81.47,8.64,0
11/05/2014 04:00,0,1.75,85.65,8.23,0
11/05/2014 05:00,0,1.84,87.55,7.85,0
11/05/2014 06:00,0,1.62,88.65,7.63,0.8
11/05/2014 07:00,0,1.42,88.25,7.55,22.4
11/05/2014 08:00,0,0.19,88.42,8.28,73.74
11/05/2014 09:00,0,0.48,86,8.8,200.88
11/05/2014 10:00,0,1.11,87.42,9.22,259.45
11/05/2014 11:00,0.1,1.64,91.22,9.4,383.16
11/05/2014 12:00,0,1.38,94.58,9.9,321.68
11/05/2014 13:00,0,2.25,96.05,9.48,269.88
11/05/2014 14:00,1.7,2.05,94.2,7.97,25.32
11/05/2014 15:00,0.5,2.14,90.3,7.09,318.98
11/05/2014 16:00,0,1.11,91.2,7.5,298.43
11/05/2014 17:00,0.1,1.12,99.15,6.87,108.22
11/05/2014 18:00,0,3.33,66.1,7.81,194.01
11/05/2014 19:00,0,3.93,44.74,9.18,203.43
11/05/2014 20:00,0,4.95,45.89,8.48,117.81
11/05/2014 21:00,0.3,5.87,65.41,4.37,8.04
11/05/2014 22:00,0,3.06,46.42,4.4,0.71
11/05/2014 23:00,0,3.06,48.99,3.71,0
12/05/2014 00:00,0,3.28,44.22,3.74,0
12/05/2014 01:00,0,2.94,48.66,3.24,0
12/05/2014 02:00,0,3.95,44.16,3.7,0
12/05/2014 03:00,0,3.06,48.03,3.2,0
12/05/2014 04:00,0,3.84,48.75,3.2,0
12/05/2014 05:00,0,4.02,51.58,2.93,0
12/05/2014 06:00,0,2.95,55.89,2.19,1.14
12/05/2014 07:00,0,1.95,59.08,1.79,16.83
12/05/2014 08:00,0,1.05,54.2,2.72,91.36
12/05/2014 09:00,0,0.77,50.55,4.15,253
12/05/2014 10:00,0,1.5,43.44,5.4,458.68
12/05/2014 11:00,0,1.23,42.55,6.05,410.6
12/05/2014 12:00,0,1.98,35.57,7.56,843.23
12/05/2014 13:00,0,2.08,35.71,8.79,927.75
12/05/2014 14:00,0,2.24,32.83,9.52,876.12
12/05/2014 15:00,0,1.77,30.95,9.77,573.17
12/05/2014 16:00,0,1.89,31.66,10,573.3
12/05/2014 17:00,0,1.97,35.19,9.77,370.68
12/05/2014 18:00,0,2.64,38.44,9.19,285.98
12/05/2014 19:00,0,1.95,42.96,8.39,136.16
12/05/2014 20:00,0,2.66,51.67,6.94,30.12
12/05/2014 21:00,0,2.94,75.58,4.5,4.83
12/05/2014 22:00,0.1,1.63,81.83,3.97,0.74
12/05/2014 23:00,0,3.27,74.97,3.59,0
13/05/2014 00:00,0,3.44,75.05,2.83,0
13/05/2014 01:00,0,1.7,94.7,1.58,0
13/05/2014 02:00,0,0.94,96.1,1.06,0
13/05/2014 03:00,0,0.96,88.97,1.34,0
13/05/2014 04:00,0,1.3,86.5,1.4,0
13/05/2014 05:00,0,1.6,79.37,1.05,0
13/05/2014 06:00,0,1.81,78.07,0.76,1.08
13/05/2014 07:00,0,1.44,68.71,1.4,25.71
13/05/2014 08:00,0,1.3,66.32,2.5,79.61
13/05/2014 09:00,0,1.78,61.24,3.22,221.38
13/05/2014 10:00,0,3.17,55.6,4.63,496.25
13/05/2014 11:00,0,3.5,51.15,5.41,507.15
13/05/2014 12:00,0,3.9,49.57,6.46,637.35
13/05/2014 13:00,0,4.13,59.22,5.02,385.07
13/05/2014 14:00,0,2.77,58.71,5.81,685.15
13/05/2014 15:00,0,3.83,50.11,7.69,767.92
13/05/2014 16:00,0,3.51,44.28,7.99,502.05
13/05/2014 17:00,0,4.23,46.9,7.69,425.85
13/05/2014 18:00,0,4.7,41.18,8.8,644.4
13/05/2014 19:00,0,5.11,45.89,7.23,394.15
13/05/2014 20:00,0,4.35,53.21,5.46,101.71
13/05/2014 21:00,0,3.58,54.92,4.36,28.16
13/05/2014 22:00,0,4.89,53.41,3.63,0.94
13/05/2014 23:00,0,3.96,56.98,3.02,0
14/05/2014 00:00,0,2.98,56.45,2.62,0
14/05/2014 01:00,0,3.66,55.7,2.91,0
14/05/2014 02:00,0,3.56,61.4,2.34,0
14/05/2014 03:00,0,4.2,64.03,2.26,0
14/05/2014 04:00,0,3.65,66.38,1.93,0
14/05/2014 05:00,0,4.33,65.96,2.01,0
14/05/2014 06:00,0,4.04,65.94,2.14,1.11
14/05/2014 07:00,0,4.09,62.93,2.53,18.73
14/05/2014 08:00,0,4.28,63.04,2.79,67.28
14/05/2014 09:00,0,4.27,64.05,2.98,136.53
14/05/2014 10:00,0,3.92,63.65,3.49,255.05
14/05/2014 11:00,0,4.9,57.78,4.52,423.82
14/05/2014 12:00,0,4.75,54.99,5.68,732.7
14/05/2014 13:00,0,6.76,57.55,5.34,750.58
14/05/2014 14:00,0,3.96,71.12,4.05,467.85
14/05/2014 15:00,0,5.07,54.9,5.51,717.73
14/05/2014 16:00,0,6.02,58.65,5,626.65
14/05/2014 17:00,0,5.55,54.37,4.99,581
14/05/2014 18:00,0,4.86,53.71,4.95,511.6
14/05/2014 19:00,0,4.97,54.93,3.87,297.57
14/05/2014 20:00,0,4.09,62.86,2.79,92.44
14/05/2014 21:00,0,4.3,68.17,1.71,22.65
14/05/2014 22:00,0,4.81,60.71,2.08,1.11
14/05/2014 23:00,0,4.28,69.76,1.53,0
15/05/2014 00:00,0,3.33,68.65,1.42,0
15/05/2014 01:00,0,5.26,72.54,1.11,0
15/05/2014 02:00,0,3.42,90.53,-0.07,0
15/05/2014 03:00,0,3.85,73.76,0.45,0
15/05/2014 04:00,0,4.45,66.14,1,0
15/05/2014 05:00,0,4.72,63.84,0.91,0
15/05/2014 06:00,0,5.96,67.42,0.79,1.14
15/05/2014 07:00,0,4.85,65,0.92,14.1
15/05/2014 08:00,0,5.5,61.47,1.23,57.43
15/05/2014 09:00,0,5.1,59.75,1.71,271.32
15/05/2014 10:00,0,4.91,58.88,2.48,345.6
15/05/2014 11:00,0,5.58,59.33,3.12,467.2
15/05/2014 12:00,0,6.05,53.18,4.23,680.38
15/05/2014 13:00,0,5.99,48.33,5.02,803.6
15/05/2014 14:00,0,6.02,46.6,6.18,894.75
15/05/2014 15:00,0,7.6,48.46,5.85,923
15/05/2014 16:00,0,7.69,45.91,6.05,825.25
15/05/2014 17:00,0,7.86,46.89,6.36,738.92
15/05/2014 18:00,0,8.01,47.02,6.18,567.73
15/05/2014 19:00,0,7.74,49.56,5.62,370.68
15/05/2014 20:00,0,7.9,51.56,4.36,168.72
15/05/2014 21:00,0,7.28,55.49,3.04,22.23
15/05/2014 22:00,0,6.9,57.7,2.47,2.1
15/05/2014 23:00,0,8.03,60.55,2.21,0
16/05/2014 00:00,0,8.44,62.91,1.8,0
16/05/2014 01:00,0,7.39,61.22,1.83,0
16/05/2014 02:00,0,8.07,62.2,1.86,0
16/05/2014 03:00,0,7.99,65.42,1.83,0
16/05/2014 04:00,0,8.25,67.38,1.66,0
16/05/2014 05:00,0,6.79,65.52,1.87,0
16/05/2014 06:00,0,5.9,65.15,2,1.39
16/05/2014 07:00,0,6.42,61.51,2.81,23.42
16/05/2014 08:00,0,7.67,65.77,2.82,64.13
16/05/2014 09:00,0,8.46,63.86,3.01,132.01
16/05/2014 10:00,0,7.97,58.06,3.62,279.18
16/05/2014 11:00,0,7.16,55.27,4.18,292.6
16/05/2014 12:00,0,7.72,52.26,5.03,383.43
16/05/2014 13:00,0,6.87,52.87,5.73,490.15
16/05/2014 14:00,0,6.67,57.09,6.06,485.1
16/05/2014 15:00,0,6.52,58.64,5.74,334.35
16/05/2014 16:00,0,7.06,61.7,5.13,249.82
16/05/2014 17:00,0.1,7.07,70.66,4.1,163.97
16/05/2014 18:00,0.1,7.53,70.35,3.48,146.65
16/05/2014 19:00,0.1,7.71,69.36,3.46,155.25
16/05/2014 20:00,0,6.82,70.86,3.35,107.6
16/05/2014 21:00,0,6.94,65.86,3.42,52.26
16/05/2014 22:00,0,6.02,57.16,3.67,1.59
16/05/2014 23:00,0,5.7,54.32,3.56,0
17/05/2014 00:00,0,4.41,52.04,3.37,0
17/05/2014 01:00,0,1.77,61.66,1.89,0
17/05/2014 02:00,0,1.86,60.91,2.06,0
17/05/2014 03:00,0,1.89,63.92,1.54,0
17/05/2014 04:00,0,1.79,63.38,2.02,0
17/05/2014 05:00,0,1.65,64.2,2.3,0
17/05/2014 06:00,0,1.74,63.22,2.6,1.17
17/05/2014 07:00,0,1.53,62.8,2.94,25.53
17/05/2014 08:00,0,0.75,63.1,3.95,82.47
17/05/2014 09:00,0,1.13,60.36,4.96,220.38
17/05/2014 10:00,0,2.3,52.97,6.92,565.25
17/05/2014 11:00,0,3.2,49.23,8.1,684.38
17/05/2014 12:00,0,3.15,49.01,9.27,709.05
17/05/2014 13:00,0,4.09,47.14,9.87,861.45
17/05/2014 14:00,0,3.56,46.34,9.88,442.45
17/05/2014 15:00,0,3.38,44.05,10.88,600.15
17/05/2014 16:00,0,2.8,42.04,10.88,346.05
17/05/2014 17:00,0,3.7,42.45,11.37,369.6
17/05/2014 18:00,0,4.58,43.32,10.46,218.9
17/05/2014 19:00,0,4.62,42.53,11.34,328.95
17/05/2014 20:00,0,4.72,44.99,11.04,252.82
17/05/2014 21:00,0,2.56,47.99,9.81,64.29
17/05/2014 22:00,0,2.71,53.21,7.66,1.62
17/05/2014 23:00,0,2.27,56.49,6.67,0
18/05/2014 00:00,0,2.14,58.85,6.14,0
18/05/2014 01:00,0,2.63,59.25,5.71,0
18/05/2014 02:00,0,2.86,60.91,5.02,0
18/05/2014 03:00,0,2.54,61.71,4.86,0
18/05/2014 04:00,0,2.46,61.83,4.91,0
18/05/2014 05:00,0,2.37,60.42,5.32,0
18/05/2014 06:00,0,2.43,60.64,5,1.34
18/05/2014 07:00,0,2.22,61.81,5.02,12.22
18/05/2014 08:00,0,2.13,64.55,4.68,23.76
18/05/2014 09:00,0,1.26,58.07,6.08,351
18/05/2014 10:00,0,0.87,50.74,9.54,577.98
18/05/2014 11:00,0,1.86,54.94,9.85,735.52
18/05/2014 12:00,0,2.34,52.32,11.32,862.25
18/05/2014 13:00,0,2.77,49.13,13.09,965.5
18/05/2014 14:00,0,3.73,47.98,14.5,1099.5
18/05/2014 15:00,0,3.35,38.42,15.31,1075.25
18/05/2014 16:00,0,4.25,39.01,15.47,1018.5
18/05/2014 17:00,0,4.24,38.65,15.86,748.05
18/05/2014 18:00,0,3.61,42.4,14.82,548.92
18/05/2014 19:00,0,3.71,52.3,14.22,415.77
18/05/2014 20:00,0,2.82,59.7,12.58,212.97
18/05/2014 21:00,0,1.53,67.6,10.06,41.23
18/05/2014 22:00,0,1.37,73.68,8.17,1.53
18/05/2014 23:00,0,1.37,77.72,7.26,0
19/05/2014 00:00,0,1.65,80,6.9,0
19/05/2014 01:00,0,1.34,80.26,6.91,0
19/05/2014 02:00,0,1.09,82.5,6.83,0
19/05/2014 03:00,0,1.11,82.58,6.66,0
19/05/2014 04:00,0,0.61,83.8,6.59,0
19/05/2014 05:00,0,0.4,85.22,6.39,0
19/05/2014 06:00,0,0.85,87.72,6.1,1.02
19/05/2014 07:00,0,0.31,89.7,6.09,7.45
19/05/2014 08:00,0,0.3,92.05,6.01,34.73
19/05/2014 09:00,0,1.33,92.83,6.49,152.78
19/05/2014 10:00,0,1.56,88.97,7.5,412
19/05/2014 11:00,0,1.92,81.79,9.01,542.7
19/05/2014 12:00,0,3.3,77.52,9.97,816.83
19/05/2014 13:00,0,3.04,73.77,10.2,395.6
19/05/2014 14:00,0,2.16,62.48,11.17,479.05
19/05/2014 15:00,0,2.98,48.54,12.66,529.3
19/05/2014 16:00,0,3.63,47.08,13.25,785.75
19/05/2014 17:00,0,3.08,49.59,12.54,376.05
19/05/2014 18:00,0,4.14,48.34,12.22,319.43
19/05/2014 19:00,0,3.29,55.11,11.5,185.53
19/05/2014 20:00,0,2.98,59.75,10.63,166.03
19/05/2014 21:00,0,2.07,71.06,8.74,49.49
19/05/2014 22:00,0,1.3,75.56,7.48,1.59
19/05/2014 23:00,0,2.08,77.77,6.81,0
20/05/2014 00:00,0,1.71,77.87,6.63,0
20/05/2014 01:00,0,1.36,79.18,6.37,0
20/05/2014 02:00,0,1.77,82.3,5.54,0
20/05/2014 03:00,0,1.66,83.8,5.24,0
20/05/2014 04:00,0,1.8,85.85,4.88,0
20/05/2014 05:00,0,1.87,86.93,4.52,0
20/05/2014 06:00,0,2,88.62,4.37,1.9
20/05/2014 07:00,0,1.83,89.67,4.36,15.52
20/05/2014 08:00,0,1.4,89.35,4.79,39.17
20/05/2014 09:00,0,1.11,81.96,6.57,349.62
20/05/2014 10:00,0,1.04,74.26,9.04,570.38
20/05/2014 11:00,0,2.3,71.81,9.88,725.1
20/05/2014 12:00,0,2.55,63.95,11.19,847.25
20/05/2014 13:00,0,3.48,59.59,12.68,929.75
20/05/2014 14:00,0,3.38,57.31,13.74,939
20/05/2014 15:00,0,3.72,51.2,14.9,934.25
20/05/2014 16:00,0,3.24,53.52,14.9,645.15
20/05/2014 17:00,0,3.34,51.92,14.99,601.7
20/05/2014 18:00,0,3.49,51.58,15.23,454.82
20/05/2014 19:00,0,2.39,59.96,14.4,329.25
20/05/2014 20:00,0,1.86,66.39,13.17,151.79
